RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21
10011,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,188381,188946,189968,192015,193932,195538,196283,197035,198073,199325,200762,201646,203087,205296,207489,208267,208327,208211,209716,212355,215648,218904,221875,225152,228215,229815,230852,233727,238710,245042,250395,253351,254278,255409,257355,261207,264324,268642,272954,276924,280225,283761,288973,295528,302584,308163,312171,314348,316570,320054,324993,330124,335356,340069,344510,347618,351082,354835,360376,366720,374284,381009,386309,391171,395506,399155,402331,406688,412747,420223,427719,433860,439340,444107,449052,453308,456923,459621,461787,464820,470604,476234,481166,485120,488995,492901,495844,500151,506395,517509,528551,534092,528655,521370,517975,520655,522689,525884,530959,539675,546875,550872,555603,567420,586376,603669,613109,617483,625344,635046,648667,656655,665572,675532,687384,697412,705136,719382,736212,750409,764977,774628,779094,775632,775108,778283,777815,773638,766551,758382,753651,757907,754634,752868,745705,749661,752090,748711,749134,748152,752978,755915,756554,752870,750564,749659,751684,750831,746210,742668,738522,740073,742134,745022,750566,758068,764774,765945,766599,768410,771674,770431,761471,748639,734864,722185,713718,702729,697729,694229,694665,694945,694368,697452,707495,717144,726245,732085,733689,735823,737704,743957,749931,753619,758183,763228,766277,771165,776024,781672,787579,792209,792223,788209,781302,778475,778859,781576,784998,788977,794007,803091,807050,812088,819525,831013,844756,856702,866721,872433,879518,886429,893386,895835,904173,914814,927365,937202,948328,958177,969454,982582,992401,1003039,1011669,1024036,1030353,1036289,1045156,1058176,1066654,1071345,1073365,1078642,1086234,1093507,1100199,1105099,1115605,1122625,1121653,1115049,1111115,1113833,1115204,1115443,1113363,1112718,1109294,1105891,1100458,1098126,1095733,1093845,1089774,1086828,1086328,1086061,1083599,1076926,1075833,1070153,1059146,1047953,1044586,1051884,1060116,1065353,1058619,1049505,1047435,1056294,1064224,1077144,1093224,1099148,1095717,1073093,1052181,1024384,1019514,1017071,1020248,1010979,1000137,985946,975091,969507,957069,949688,943010,948008,941340,933242,919135,910526,903267,897736,890140,882975,883033,885133,886408
10128,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,296278,293963,292324,291436,290917,289999,287481,286962,288603,291226,293695,297624,301292,306996,310684,312248,313629,317186,322578,324511,324354,324510,327431,329132,332054,332858,338144,342213,348009,352188,358450,367051,374831,381537,384695,387396,389468,393643,397153,401783,404327,407726,411548,415747,420367,422586,425830,429108,433786,438390,442847,447748,454762,462620,469665,474469,480346,489202,498102,508833,516913,524903,531681,538972,546149,550355,554012,558551,561795,563998,567349,569328,573505,576378,583055,588187,592280,595490,600714,605570,611139,615214,620603,625838,630877,636777,639904,644272,649050,659342,664452,670291,674256,682937,688957,695493,700174,706897,712195,721059,727741,734652,745009,758677,777770,790493,801116,807467,818143,828061,846565,862312,881857,899239,917963,936975,952391,975265,996567,1014560,1034333,1050415,1058323,1051748,1047632,1048873,1047910,1037751,1017221,997086,985238,991357,988509,987071,980786,984764,984955,974852,969852,964559,971467,979175,984991,983004,981242,978958,975823,972109,969372,973180,970557,972737,968454,954768,937564,920443,908097,893190,882566,875264,865740,850535,831729,812844,796777,786605,782954,777560,772054,767139,764412,763229,760957,762263,769481,774537,779157,782835,784180,785812,786080,790246,795389,795874,799382,801562,804525,809122,814247,816703,817522,818850,822491,821699,816289,812455,809902,810222,807134,805476,803815,807417,808115,809663,810336,813957,817728,822086,826238,829969,837119,844122,852926,858360,867491,877180,887575,897660,910510,922613,932819,940812,947090,952683,956758,962528,967092,970816,973110,977108,980447,985610,989345,994386,999278,1006282,1014070,1019670,1027457,1032375,1038614,1041931,1048502,1054960,1060467,1063719,1066522,1069224,1071200,1070647,1073700,1080497,1085581,1083954,1077168,1073460,1078801,1089907,1098481,1104082,1101232,1112903,1103784,1096097,1086058,1101200,1119237,1131235,1134116,1132304,1132743,1131938,1144092,1141375,1150088,1152586,1166000,1160456,1155273,1142322,1137775,1134126,1133421,1131809,1126922,1122229,1119084,1117177,1106314,1093565,1076556,1072051,1068171,1063926,1057978,1054967,1051632,1053385,1054199,1058065,1065792,1080598,1100028
11206,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,166481,165657,165688,166699,169003,171613,174112,176753,179797,181385,183267,183364,183606,183748,185461,187043,187495,187297,186596,185871,184146,184535,182925,184110,184705,189720,193145,194007,192614,190594,190744,190851,192474,193688,197742,200911,204685,203153,199611,197804,197934,200237,199786,198832,195785,193668,191558,190046,188348,188772,191837,195423,199367,202094,206421,210613,217806,224803,230266,232262,231636,231503,232277,234137,237489,240817,242646,243299,242322,241976,242964,247298,254401,261910,267600,270814,272304,275099,280457,288908,295560,300444,301920,303605,305811,308936,314216,321285,324430,324881,321300,318201,315631,313212,315376,318209,323045,324249,322854,318496,318798,318159,317900,313929,315951,319996,323798,323514,320341,321026,324749,330174,333271,336003,341633,348369,354209,359583,362943,368926,372438,374624,370113,369510,369766,377115,381670,388463,388204,388456,386267,384561,386205,387467,394128,394683,395416,391763,393348,394388,395835,392605,391377,392923,396936,401879,404519,407537,410525,413201,411174,408357,408159,413619,419750,421274,415300,404780,395466,390112,385306,379921,373153,367215,362457,357011,354774,353837,355777,359618,364771,370049,373631,375584,378770,380397,379157,375679,368181,361355,357080,357802,359586,355774,351754,351474,356625,362559,369671,378921,387842,396392,401342,400709,398224,400370,405838,409296,408592,408054,408869,409992,415755,421215,429134,436857,441040,443894,447191,454258,459950,465003,470147,474098,473593,475355,478553,484445,493944,504754,512829,518805,526242,535182,541187,546750,552822,556467,555901,556210,558893,563917,569646,569843,566116,560281,558654,560767,564257,566508,566888,569205,570086,568127,562397,561766,565749,574767,579701,582233,579323,580438,585316,585963,584940,588775,597606,605147,609923,609350,613187,610756,612423,611238,611340,614527,614351,611847,607070,605212,604092,601757,598691,599608,604904,607174,610984,603932,600845,595100,595839,596923,595039,591583,585318,581550,574603,573559,575680,588863,597511,603529,606760,609456,614197,621156,629403,634656,639402,640503,637296,629245,623255
10462,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,,,53740,54265,54943,55991,56542,57156,57589,58091,57881,57348,56844,56541,56655,56609,56270,55631,55700,55262,55334,54868,55504,56424,57334,57979,57880,57915,57516,57661,57395,57650,57156,57464,57481,57565,57239,56669,56192,55750,55889,55994,56448,56955,57666,57772,57363,56922,56914,57221,57879,58327,58882,59418,59879,60266,60761,61355,62544,63669,64810,65760,66506,67347,67967,68756,69405,69876,70150,70712,71081,71508,71801,72305,72819,73323,73932,74943,75909,76708,77252,77786,78398,78908,79486,79961,80408,80716,81299,80936,81414,81890,82904,83239,83498,84315,85180,86170,87166,88461,89458,90788,91150,92177,93305,95366,97429,98708,99881,100640,101923,103126,104361,105644,107260,108865,110533,112009,113299,115071,116986,119971,122093,124180,125852,127973,130366,132377,134241,135706,137445,139217,140604,141053,142113,143755,145953,147257,147841,148339,148644,148768,148705,148470,148878,149224,148690,147743,146886,147352,147760,148076,148240,148011,148380,148518,148926,147744,146659,145365,144922,143702,142217,140475,138614,138573,137379,136563,133170,131533,129865,128466,126170,123066,121094,119418,118829,117119,115333,112457,112194,112585,114297,114087,113633,114281,115334,116502,116479,116885,118373,121199,122132,122950,122355,124359,125409,126218,126228,125954,125841,124162,122399,120757,120574,119073,117914,117250,118085,119217,118794,119251,119679,121591,122085,121586,120714,121033,122014,121642,120817,118994,118114,117239,116694,116620,117241,118478,119695,120185,120278,120073,120163,120755,122573,123047,123514,123033,123808,125055,126063,126684,126785,127493,128148,128950,129111,129899,130718,132277,132968,133348,132539,133157,133359,134477,135568,137193,138848,140465,142505,143880,144852,145968,148500,150059,152686,154126,155850,156523,157620,159654,161232,162676,164991,166738,168585,170703,173623,175918,176808,178161,180014,182124,183752,186044,187380,189472,191247,193653,193987,194875,195984,197726,198641,198572,198848,198597,198568,198019,197129,195556,194606
10456,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,72243,71674,71412,71105,70869,70557,70179,70586,71058,71285,70974,70909,71377,72451,73491,74237,75150,76413,77607,77431,77084,77279,78707,79920,80688,80753,80566,79629,78493,77301,76870,77048,77786,78633,79040,79048,78138,77551,77569,79287,81273,83247,84766,86482,87592,88128,88442,89716,92544,95594,97769,98318,98788,99339,100171,100477,101017,101510,102047,102340,101913,101352,100754,100693,100530,100698,100948,101417,101997,102992,104211,104864,105423,106084,107159,108252,109362,110945,112414,113390,114089,114830,115855,116641,117818,119010,120013,120417,120901,120011,119766,120323,120982,121024,120595,122288,123600,124732,125250,127016,128537,130686,131877,133639,136123,139568,143468,145183,147214,149184,153127,155859,158219,160574,164008,166983,169325,171359,172487,175015,177321,179959,180250,180847,182284,184340,186191,187553,188856,188532,189129,189275,190510,192043,194740,197734,200662,202189,203330,203479,203553,204855,206519,208707,209805,210126,210198,210034,209976,209750,209697,210512,211196,210877,208959,206553,204394,201242,198408,197174,197058,197943,195730,194067,193282,196303,199509,201849,202945,205644,207526,205946,202113,199096,200919,202365,202548,198911,195575,191483,189194,187258,187609,188277,190178,190326,190013,189380,189889,191631,194311,198325,201453,203809,203144,203556,201677,200412,196931,194066,190607,186796,182609,179597,177694,175625,174245,173208,174056,175945,178124,180461,183150,186605,189405,189782,188003,187564,188558,189855,190656,189828,190161,190815,191208,191312,190665,191957,194520,196685,197673,198916,200644,204223,207146,208643,209093,208059,209594,211886,215508,217945,219608,220789,221289,220514,219631,219976,223599,229599,234513,237860,238749,240035,241698,244287,247680,251860,256857,260700,263597,264090,265357,265364,267318,269784,273888,276349,279319,281325,282610,284502,281944,281752,279947,282392,282906,283742,284648,286150,285559,284457,284674,287115,292878,297977,302122,303368,303923,303996,302417,301276,300884,302052,302388,301034,299561,298091,298230,299052,301191,303574,306997
10019,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,233197,232930,233510,234531,236097,237102,236993,236688,236690,236737,236861,236838,237534,239177,240577,241536,241821,242800,244978,246962,248555,250986,253928,257647,260833,263374,265126,267011,269126,271800,275569,280767,286104,290052,293136,295466,297211,298813,301216,303919,306826,309660,312378,314697,317638,320856,323964,326910,330269,335201,339966,345248,350521,356777,362681,367910,372032,376648,382215,389176,396209,403069,410085,416303,421735,425181,428731,433092,439419,445736,452439,457898,464066,469175,474504,479774,484565,488018,489716,491733,495121,500307,505369,510557,515405,520940,525503,530865,538676,552461,569565,583568,591606,594799,599057,603523,606491,610422,615939,625746,633565,638869,643917,653604,668454,682207,691412,699111,711106,723429,739375,750106,761036,771952,783523,796444,805614,822762,840936,857464,874425,886589,894523,893498,900171,911128,918729,918163,913626,908872,907535,915710,914273,912156,901302,902508,905268,903189,907241,905558,906605,905714,907432,910043,912147,921615,936472,944806,934127,922619,907321,909857,920214,927779,927686,915621,910990,899640,893100,890062,894744,890173,875507,853481,831032,810977,799922,793068,789426,785555,780938,778252,776320,782006,797597,811338,821768,829271,833657,837756,839090,843857,848913,849201,849818,850622,851002,854387,857240,861731,865809,870588,871860,870869,866524,867325,869869,872947,873170,871308,872095,874864,873786,873692,876202,882662,890212,897311,903417,908750,915874,925251,933615,942344,954038,968226,982304,993167,1005902,1014918,1026861,1038781,1051007,1062491,1071771,1080646,1087041,1089570,1092868,1099274,1103035,1109525,1111852,1118446,1121736,1125270,1130325,1134069,1140228,1143300,1147769,1149732,1153100,1153875,1155076,1152365,1153244,1154304,1155335,1151370,1146382,1148787,1151086,1148377,1141437,1136337,1134620,1133336,1126802,1117824,1108520,1109720,1111992,1112621,1108232,1112316,1118453,1123210,1121922,1116172,1116216,1116012,1121278,1119508,1117242,1106904,1093911,1078838,1067355,1054446,1045978,1045285,1051452,1052811,1043544,1030799,1023825,1024149,1023562,1020771,1014766,1016345,1014129,1007758,995054,986569,983793,984922,982061,977429,975318,974395,974254
10003,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,215140,215079,215609,216641,218426,220073,221147,221869,223016,224203,225422,226293,227697,230240,232698,235165,236284,236592,237690,239385,241585,243583,245927,248861,251722,253316,254762,255877,257825,262429,267184,272010,274379,277722,281270,285837,289713,294007,298002,301815,306156,309289,313662,318865,326871,333869,339070,341797,344055,348565,354469,361980,368066,374736,379887,383592,385787,389402,395586,404022,413270,420617,426469,431436,436311,439941,443601,448584,454395,458676,462026,464865,468379,471527,475185,479062,483063,485655,487300,489231,493108,498113,503477,508467,513071,518544,523418,528766,536178,548950,562740,572545,575689,577289,580961,586276,590484,595459,601323,610660,618424,624017,631058,643582,663139,680314,690999,697457,706389,715269,728667,738246,749355,760461,772127,782854,791336,807309,825210,839412,855233,867466,877192,875419,875914,877695,877353,872267,859507,844306,833101,837755,836872,837100,828357,831842,834469,831556,830469,829030,835270,842282,846863,849387,851178,856897,860135,856528,845127,839049,833850,833445,832593,829755,829738,815946,798713,773457,764482,764497,770825,770185,760411,744822,728803,716070,709937,711698,722519,733478,736652,735381,729939,728591,737152,750869,765569,775251,775647,774484,771419,777601,784964,793668,803940,814707,819972,822805,826130,830739,838526,843615,844054,838796,832059,825970,821727,820103,818119,818071,816632,822394,820829,821500,825376,833020,840301,845423,852147,856059,867459,876313,884951,882261,886956,893963,904299,912440,926346,938667,950260,959586,962592,969887,978087,992184,1000890,1012523,1031269,1050598,1060477,1067290,1071087,1078859,1083962,1090981,1096676,1105058,1116449,1118537,1101272,1079753,1062523,1061437,1061752,1064724,1064826,1066041,1065488,1065371,1061777,1063440,1065314,1068562,1075484,1071175,1066560,1056209,1055072,1041549,1030510,1013808,1008041,996469,998539,1005212,1015823,1024865,1029589,1030732,1032917,1046768,1065636,1084538,1088428,1094753,1100983,1104414,1095605,1076199,1074647,1084613,1098737,1090638,1071075,1055926,1054571,1060492,1048683,1031254,1012796,1008831,997248,981285,960948,953774,952964,951426,946532,937747,939463,946543,960148
11230,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,109151,108956,109102,109271,109377,109304,109519,109872,110367,110458,110596,110548,111045,112027,112905,113187,113448,113979,114433,114622,114902,115495,116489,117894,119055,119530,119574,120344,121574,122875,123660,124795,125750,127386,128374,129215,129170,129756,130980,132532,133968,135779,138044,140329,142158,143909,145646,147737,150249,152740,155027,157145,159362,161290,163312,164783,166804,168404,171078,173438,176326,178179,180149,181811,183896,186100,188526,191884,195420,198979,201665,204766,207676,212254,216245,220119,221634,223020,224455,227235,229163,231106,231978,233452,234536,235852,237972,241097,245605,249705,250906,249015,246645,245998,248283,249828,253093,255227,257983,258357,260137,261293,266027,269588,276790,281122,285986,289516,291723,294307,297918,303366,307433,309818,312133,317563,323585,331174,335493,339974,342250,344826,341627,341333,340877,347335,351121,353874,351668,349489,346598,345519,345315,344442,346760,346888,348735,346129,345352,345025,343000,340931,340171,340192,341795,343726,347127,347684,345669,343932,341202,338760,338171,338268,337535,334998,330722,325516,320459,317521,316283,314077,311430,309111,308184,307105,307072,307230,309061,312086,311016,309096,306858,308504,311482,312349,312054,310636,309834,309407,308418,307213,310197,313274,316279,315574,314973,315181,316391,317848,318157,318063,317777,317408,316001,315638,314903,315317,315457,317025,317678,318637,320549,323173,326281,328534,330178,330490,331533,332781,334112,335200,338446,343093,347011,350424,352606,356240,359614,363978,367835,371926,375627,379055,379638,378817,377114,377156,379351,382159,385337,389209,393533,398149,402400,405923,410451,415813,422391,426801,428671,428920,430388,431273,432414,433807,436302,439873,443060,444901,447182,449571,452865,455339,456243,458448,459359,458619,456586,454362,454951,457323,459640,462307,464136,467118,470512,472011,475263,477768,480421,483162,485121,485798,485062,485592,490035,495513,497637,499756,499066,505738,512428,519210,518507,514349,509838,506560,501914,496971,495272,494993,495817,490551,485473,480147,479885,482142,485185,486594,487226,487371,486698
11212,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,210669,210463,209740,208455,206932,205852,205153,204994,204988,205132,204604,203938,203593,203599,203949,204136,204679,205442,207259,208044,208595,207766,208714,210780,212027,212216,212003,213004,214387,214765,212547,212111,212229,215037,215899,215300,215548,216174,217668,218575,219267,220147,221981,221346,220356,218626,219419,221077,222756,224662,226948,228777,230510,232269,234176,235838,237674,238596,239052,238451,238255,238638,238202,237218,235856,235114,234987,236280,236960,238248,238540,240093,240074,238581,236469,235646,235605,236282,237276,239388,241200,242615,243128,243229,244153,245722,249719,253856,259234,263091,264007,262579,262558,264498,269387,273645,278430,283567,285455,286386,285946,286982,290889,293747,296916,297870,299954,302776,304500,306995,313512,320118,324352,324866,326684,331121,337303,344155,347459,350628,353665,357125,354178,355001,358832,369405,376634,382237,383975,385091,385174,386073,387793,388085,392228,391664,391647,387203,385597,385460,383826,383288,383262,383112,382822,382633,384341,384770,384693,384423,383400,381604,380648,379395,379139,378228,376268,372558,367422,364952,362172,359186,353719,348548,344299,339823,335413,332580,332057,333757,332780,331181,328141,326987,327998,328171,328923,327986,327062,324841,321761,319382,318702,318222,316854,315365,311931,310013,306851,306422,304535,300730,297092,293042,291421,289057,288920,288583,289926,290283,290877,290493,292430,295998,298362,298583,297839,297076,297143,294859,293939,291650,292536,293983,296023,298027,300484,304702,305611,307019,306441,310241,313074,318930,320320,321089,318814,318563,317882,316904,316780,317769,320510,321765,322697,322638,325510,326127,329122,328562,331150,332157,338193,342369,346207,346890,347963,349365,350011,354246,356838,361645,364428,369971,373602,378103,381134,387701,392799,398934,403345,407591,411593,416091,420859,424968,424422,422665,423738,424894,429408,431408,437105,441578,446304,449473,450432,451684,457032,462603,466124,467165,466344,465433,460549,457284,456792,459348,462502,464256,467023,471554,476409,480725,484781,489586,495598,500491,502695,502642,502874,503744,502334
10463,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,101316,100484,100261,99320,99208,99110,99807,100041,100132,100041,99857,99615,100028,101238,102356,103093,102866,102737,101960,101923,102225,102511,102977,103544,102988,102207,100797,100887,100781,101021,100370,99534,98843,99227,100025,100657,101554,101683,102780,103246,104303,104616,106085,108210,109768,110144,109759,110276,111172,113497,114995,116933,117953,119610,120820,121778,123397,125205,127108,128455,129783,130440,131271,131559,132707,133890,135166,136091,136597,137545,138814,140112,141345,142136,143003,143947,145333,147349,149105,150533,151598,152590,153792,154315,155357,156170,157214,157849,158180,157006,156988,157454,158422,158209,158048,159784,161535,165028,167693,171428,174385,178146,179918,181999,184586,189398,194051,197076,198842,198950,200765,202502,204478,205592,208285,210980,215012,218164,220304,221716,223608,227233,229550,230995,232148,234440,236527,239297,239564,239371,239481,241826,243306,243288,243014,244041,245883,247176,248687,248890,250581,252759,255052,254583,253694,252407,251891,251061,250222,249932,248390,246529,241721,234893,230060,229347,232753,235669,236827,236383,236203,236339,235643,235828,237106,241941,243740,242485,236737,231167,225811,221536,217623,213664,211472,208516,207974,206292,205538,203353,203839,205893,210688,213768,216699,219601,223468,227491,228679,228933,229908,233953,235920,236488,235203,236071,235478,233047,230154,227741,227528,225410,224788,224201,225426,226840,227867,231310,234515,239675,240166,241854,241899,246675,249067,247814,243894,241042,241990,240825,239953,236651,236151,236637,237573,238602,237210,239870,243931,247802,247816,245983,245470,247557,252191,253185,254530,252009,254219,255016,257420,259065,260792,264652,268195,272526,272874,273482,273111,275159,276667,278909,280015,281954,282090,278865,274200,268006,267819,269673,274367,277284,276784,274350,268798,262038,258477,259952,265339,271091,272902,273747,271687,273553,277030,279779,283522,289493,298469,303710,306531,306623,308244,310323,313964,315670,318440,324908,330128,332870,328543,326539,323815,325371,326773,328043,329364,330590,331125,329866,330002,331539,336471
